id,title,platform,link,changed,old_used_ingredients,new_used_ingredients,added_ingredients,removed_ingredients,llm_raw_ingredients,unmapped_ingredients,error,content_preview
1541,"돼지갈비찜, 넣고 끓이기만 하면 됩니다",youtube(인플루언서),https://www.youtube.com/watch?v=WT9tCViPddU,Y,"돼지갈비,무,소갈비,양파,파","간장,다진마늘,당근,돼지갈비,맛술,무,설탕,양파,참기름,청양고추,카라멜,파","간장,다진마늘,당근,맛술,설탕,참기름,청양고추,카라멜",소갈비,"정수물, 돼지갈비, 양파, 대파, 무, 당근, 청양고추, 진간장, 황설탕, 맛술, 간마늘, 참기름, 간생강, 카라멜, 후추가루","정수물, 간생강, 후추가루",,"갈비찜 하면 소갈비찜 생각하셨죠?

그런데 요즘 물가가 너무 비싸잖아요. 

그래서 비교적 저렴하면서도 
그럴싸하게 먹을 수 있는 돼지갈비찜을 준비해 봤어요!



[레시피]

[돼지갈비찜] 약3~4인분

[ 재료 ]

정수물 2.6L(데침 용: 1.3L / 찜 용: 1.3L )
돼지갈비 1kg
양파 약1개 (200g)
대파 약1대 (100g)
무 약간(100g)
당근 약1/4개 (65g)
청양고추 3개 (30g)
진간장 약1/2컵 (80g)
황설탕 약1/3컵 (50g)
맛술  약1/4컵 (50g)
간마늘 약2큰술 (30g)
참기름 2큰술 (14g)
간생강 1/4큰술 (5g)
카라멜 약간 (2g)
후추가루 약간 

[ 만드는 법 ]
1. 돼지갈비는 찬물에 2~3번 헹궈 물기를 제거한다.
  * 냉동갈비일 경우 찬물에 담가 최소 1시간 이상 핏물 제거 후 사용해야 냄새가 안난다.
2. 무는 두께 1cm 은행잎 모양으로 썰고, 당근은 두께 1cm 반달 모양으로 썰어 준비한다.
3. 양파"
1478,살 안찌고 속 편한 양배추 라이스페이퍼 만두,youtube(인플루언서),https://www.youtube.com/watch?v=-EBGhc3CvG4,Y,"간장,달걀,당근,라이스페이퍼,만두,배추,애호박,양배추,호박","간장,달걀,당근,라이스페이퍼,애호박,양배추",,"만두,배추,호박","양배추, 애호박, 당근, 계란, 라이스페이퍼, 스리라차 소스, 간장, 물","스리라차 소스, 물",,"살 안찌고 속 편한 양배추 라이스페이퍼 만두

🍑재료
- 양배추 1/4 개
- 애호박
- 당근
- 계란 3개
- 라이스페이퍼

🥣소스
- 스리라차 소스 1 큰 술
- 간장 1 큰 술
- 물1 큰 술




🍑Ingredients
- 1/4 cabbage
- Zucchini
- carrot
- 3 eggs
- Rice paper

🥣Sauce
- 1 tbsp Sriracha sauce
- 1 tbsp soy sauce
- 1 tbsp water



🎵Music provided by 브금대통령
🎵Track : Kitchen Tycoon  - https://youtu.be/AM7ukdHzYMo



#양배추 #cabbagerecipe #양배추요리 #양배추계란 #라이스페이퍼요리 
#양배추다이어트 #간단요리
#Cabbagerecipe #Cabbageandeggs #Ricepaperrecipe
#Cabbagediet #easyrecipe"
1547,골목식당은 할 만큼 했잖아요 이제 돈 좀 벌게요,youtube(인플루언서),https://www.youtube.com/watch?v=dfqWgjRlU9U,N,,,,,,,,"앞으로 다시는 없을 파격적인
상품 하나 소개해드려도 되겠습니까?

백종원이 직접 해주는 음식
+ 한 치 앞을 모르는 PPL쇼
+ 내가 직접 PPL에 참여할 수 있는 기회
+ 아마도(?) 신사역 도보 1분 거리!
= 피피엘식당 외않와?

썸네일만 마주쳐도 인연인데 설마 안 오려구요?
이제 다른 식당 가면 심심해서 밥 못 먹을걸요?


↓↓↓ PPL 문의 ↓↓↓
pplrestaurant0328@gmail.com


#백종원  #피피엘식당 #파이팅"
1549,소떡소떡보다 맛있는 떡어묵꼬치! 어린이날 애들 간식으로 근사하죠?,youtube(인플루언서),https://www.youtube.com/watch?v=-A0iP6Uzy3A,Y,"떡볶이떡,마요네즈,맥주,밀떡,식용유,어묵","마요네즈,설탕,식용유,식초,연유","설탕,식초,연유","떡볶이떡,맥주,밀떡,어묵","밀떡볶이떡, 봉어묵, 식용유, 마요네즈, 설탕, 식초, 고운고추가루, 연유","밀떡볶이떡, 봉어묵, 고운고추가루",,"5월 5일은 어린이날이죠?

우리 애들 뭐 해줄까 고민하다가

이번에는 직접 집에서 간식으로 해줄 수 있는 떡어묵꼬치를 준비해 봤어요

근데 이게 만들고 보니까 맥주도 땡기고 어른들 술안주가 따로 없네유 ㅎㅎ

진짜 간단하고 쉽게 만드니까 

집중해서 시청하시고 시간 되시는 팀원분들은 따라 만들어 보세요!


[레시피]

[ 재료 ]

밀떡볶이떡 16개(약200g)
봉어묵 4개(약100g)
식용유 5큰술(35g)
마요네즈 가득1큰술(30g)
설탕 약1큰술(11g)
식초 약1큰술(8g)
고운고추가루 약1/2큰술(4g)
연유 적당량

[ 만드는 법 ]
1. 떡은 흐르는 물에 세척한 후 물기를 제거하여 준비한다.
  *쌀 떡을 기름에 구울 경우 떡이 터질 수 있어 밀가루 떡을 사용해야한다.
2. 봉어묵은 길게 4등분으로 잘라 준비한다.
3. 마요네즈, 설탕, 식초, 고운고추가루를 섞어 소스를 만든다.
  *어린이가 먹을 경우 고운고추가루는 생략하거나 파프리카가루로 대체 가능하다.
4. 프"
1479,매일 아침 이렇게 먹었더니 속도 편하고 다이어트는 저절로 되네요. 2주만 챙겨드셔도 뱃살이 빠지고 피부가 환해져요 (저속노화 양배추 들깨 다이어트 레시피)✌️,youtube(인플루언서),https://www.youtube.com/watch?v=Fx96-hTniRs,Y,"김,두부,들기름,들깨,배추,소금,양배추","김,두부,들기름,들깨,소금,양배추",,배추,"양배추, 두부, 김, 들기름, 들깨, 소금",,,"아침 대신 양배추를 이렇게 드세요! 노화속도 늦춰주고 10kg은 그냥 빠져요! 맛있는데 뱃살 쭉쭉 빠지는 저속노화 양배추 두부 샐러드👍

🥑재료
양배추
두부
김
들기름
들깨
소금

🥑I n g r e d i e n t s
Cabbage
Tofu
Roasted seaweed
Perilla oil
Perilla powder
Salt




⭐⭐ 함께 보면 좋은 다이어트 레시피 영상들 ⭐⭐


https://youtu.be/kNaBSDq9qF8

https://youtu.be/JWiysX7uPrY

https://youtu.be/6e6ymhQykWg

https://youtu.be/-gHKE9ClK4g

https://youtu.be/4DlLRQOjYVo

https://youtu.be/1wmvO-6wAac




💌구독 www.youtube.com/@LudaTable
Copyright © 루다 테이블 Luda Table. All rights reserved.



#양배추  #두부 #자"
1550,[내꺼내먹_EP.14] 초심 잃은 새마을식당?! 제꺼 긴급 점검 들어갑니다😭,youtube(인플루언서),https://www.youtube.com/watch?v=B-Ej_Hgf8_M,N,,,,,,,,"#백종원 #내꺼내먹 #새마을식당

브랜드를 오래 운영하다 보면 
많은 시행착오와 위기를 겪을 때도 있는데요.
오랫동안 사랑받아 온 새마을식당!
'어떻게 하면 예전처럼 더 많은 분을 즐겁게 해드릴 수 있을까?'
이런 고민에서 이번 내꺼내먹은 출발했습니다!

브랜드의 초심을 되찾기 위한 여정!
긴급 솔루션에 들어간 새마을식당에선 무슨 일이 벌어졌을까요?

새마을식당을 사랑해 주시는 팀원들을 위한
내꺼내먹 이벤트도 함께 진행됩니다!

⭐ 내꺼내먹X새마을식당 이벤트 ⭐
- 기간 : 2024년 4월 30일(화) ~ 5월 1일(수), 단 이틀
- 내용 : 19년 전 옛날 가격 그대로! 열탄불고기 1인분 7,000원 

*타 프로모션 중복 할인 불가
*해당 메뉴 포장 불가, 일부 지점 이벤트 제외
(이벤트 해당 지점은 각 지점에 문의해 주세요)

-
00:00 인트로 
00:56 새마을식당에 변화가?!
01:42 긴급점검 나왔습니다 📣
07:27 열탄불고기의 정.석.
10:46 새마을식당이 다시"
1480,어묵 제발 더 이상 볶지 마세요.,youtube(인플루언서),https://www.youtube.com/watch?v=in0QBLcpL3o,Y,"간장,고춧가루,다진마늘,마늘,알룰로스,액젓,어묵,올리브,올리브유","간장,고춧가루,다진마늘,알룰로스,액젓,어묵,올리브유",,"마늘,올리브","어묵, 고춧가루, 간장, 액젓, 알룰로스, 다진 마늘, 올리브 오일",,,"어묵은 제발 더 이상 볶지 마세요. 이 방법이 최고입니다.
반찬가게 사장님도 몰랐던 어묵을 먹는 새로운 방법👍


🥑재료
어묵
고춧가루
간장
액젓
알룰로스
다진 마늘
올리브 오일

🥑I n g r e d i e n t s
Fish cake
Red pepper powder
Soy sauce
Fish sauce
Allulose
Minced garlic
Olive oil



⚠️ 레시피 활용시 출처를 남겨주세요 
 이 영상의 저작권은 루다테이블에 있으며, 무단 사용 시 법적 책임이 따를 수 있습니다.  
Copyright © 루다 테이블 Luda Table. All rights reserved.

🎵Music provided by 브금대통령
🎵Track : Kitchen Tycoon  - https://youtu.be/AM7ukdHzYMo




#자취요리 
#recipe #cooking #food
#요리 #레시피 #집밥
#간단요리 
#건강요리
#다이어트요리 
#다이어트식단"
1554,내가 만약 라면왕에 출전한다면? 저라면 이 메뉴를 해볼 거예유. 라면으로 짬뽕 맛이 나는 짬뽕햄라면!,youtube(인플루언서),https://www.youtube.com/watch?v=hX3httwbzAQ,Y,"고추,라면,배추,식용유,양배추,양파,청양고추,파,햄","건더기스프,라면,라면스프,식용유,양배추,양파,청양고추,통조림햄,파","건더기스프,라면스프,통조림햄","고추,배추,햄","라면, 생수, 통조림 햄, 양배추, 대파, 양파, 식용유, 청양고추, 굵은고추가루, 건더기스프, 분말스프, 물","생수, 굵은고추가루, 물",,"똑같은 라면도 어떻게 만드느냐에 따라 맛이 다 달라져요! 
이번에는 중국집 짬뽕같이 얼큰한 맛을 얼추(?) 내는 짬뽕라면을 들고 왔어요
팀원 여러분들도 시간 되시면 집에서 직접 조리해 보는 거 어떠세요?

[ 재료 ]

라면 1봉지
500ml생수 1병
통조림 햄 약1/3캔(65g)
양배추 약간(40g)
대파 약1/3대(30g)
양파 약1/8개(30g)
식용유 약3큰술(18g)
청양고추 1개(10g)
굵은고추가루 약1/2큰술(3g)

[ 만드는 법 ]

1. 통조림 햄을 비닐봉지에 넣고 손바닥으로 눌러 으깬다.
2. 양파와 양배추는 두께 0.5cm로 채 썬다.
3. 대파와 청양고추는 두께 0.3cm로 송송 썬다.
4. 프라이팬에 으깬 햄, 식용유를 넣고 강 불에 올려 노릇하게 볶는다.
5. 양배추, 양파, 대파, 청양고추, 건더기스프를 넣고 강 불에 볶다가 재료를 넓게 펼쳐 채소의 바닥면이 눋어지도록 한다.
   * 채소는 최대한 오래 볶을수록 맛이 좋다.
   * 3인분 이상 끓이거"
1482,"밥 대신 두부와 김을 이렇게 드세요! 당뇨, 다이어트에 최고! 맛 2배 영양도 2배😋 반찬가게 사장님도 몰랐던 두부를 먹는 새로운 방법",youtube(인플루언서),https://www.youtube.com/watch?v=0DU6V9CNg3o,Y,"김,달걀,두부,사과,소금","김,달걀,두부,소금",,사과,"두부, 김, 계란, 소금",,,"너무 맛있어서 오늘 또 두부사러 갑니다~반찬가게 사장님도 몰랐던 두부를 먹는 새로운 방법! 너무 맛있어서 매일 먹고싶은 영양만점 두부 요리😋


🥑재료
두부
김
계란
소금

🥑I n g r e d i e n t s
Tofu
Seaweed
Egg
Salt


⚠️ 이 영상과 레시피의 저작권은 루다테이블에 있으며, 무단 사용 시 법적 책임이 따를 수 있습니다.  
사전동의 없는 레시피 도용을 금지합니다. (All rights reserved.)



⭐⭐ 함께 보면 좋은 다이어트 레시피 영상들 ⭐⭐


https://youtu.be/kNaBSDq9qF8

https://youtu.be/JWiysX7uPrY

https://youtu.be/6e6ymhQykWg

https://youtu.be/-gHKE9ClK4g

https://youtu.be/4DlLRQOjYVo

https://youtu.be/1wmvO-6wAac




💌구독 www.youtube.com/@LudaTable
Copy"
1561,[배고파_이스탄불_EP.08] 600원으로 배부르게 아침 먹을 수 있습니다,youtube(인플루언서),https://www.youtube.com/watch?v=EHGZFmPsWV0,N,,,,,,,,"600원으로 아침 식사할 수 있는 곳?
솔직히 한국에서는 힘들죠… 근데 여기서는 SSAP가능!
이거 하나면 점심까지 든든합니다~

○ 가게 정보
-  Galata Bagel Shop
주소: Kemankeş Karamustafa Paşa, Mumhane Cd. 47/A


#님아그시장을가오  #배고파  #이스탄불 #시미트 #백종원"
1565,우리 애들한테 해주면 아빠 덕후되는 간식 I 허니버터고구마,youtube(인플루언서),https://www.youtube.com/watch?v=p6r5xcrG6u0,Y,"고구마,버터,설탕,스틱버터,시나몬,허니버터","꿀,설탕,스틱버터",꿀,"고구마,버터,시나몬,허니버터","삶은 고구마, 스틱버터, 물엿, 시나몬파우더, 꿀, 설탕, 물, 군고구마, 찐고구마, 계피가루","삶은 고구마, 물엿, 시나몬파우더, 물, 군고구마, 찐고구마, 계피가루",,"모두가 좋아하는 고구마 더 맛있게 만드는 방법 알려드릴게요~
너무너무 간단해서 오븐도 필요 없어요
고구마랑 의지만 준비하시고 시청하세요~

[ 허니버터 고구마 ] 약 2인분 기준

[ 재료 ]

삶은 고구마 2개(개당 약200g)
스틱버터 1/2개(40g)
물엿 약1과1/2큰술(24g)
시나몬파우더 약간

[ 만드는 법 ]

1. 전자레인지용 그릇에 버터, 물엿을 넣고 1000W전자레인지 기준 약10초간 돌린다.
   *버터의 상태와 전자레인지 세기에 따라 돌리는 시간을 조절한다.
   *물엿이나 꿀이 없다면 설탕1큰술,물1/2큰술을 섞은 후 전자레인지에 약 10초 돌려 시럽으로 만들어 사용한다.
2. 부드러워진 버터는 숟가락을 이용해 물엿과 잘 섞는다.
   *허니버터가 너무 묽으면 시원한 곳에서 굳힌다.
3. 삶은 고구마를  2/3 깊이까지 가른다.
   *고구마가 차가울 경우 전자레인지에 돌려 따뜻하게 사용한다.
   *삶은고구마 대신 군고구마, 찐고구마를 사용해도 좋다.
4."
1569,소고기 떡국 무진장 쉽게 만드는 방법 알려드릴까요?,youtube(인플루언서),https://www.youtube.com/watch?v=_MhD25Ip3bc,Y,"간장,김,다진마늘,달걀,떡국떡,마늘,멸치,소고기,소금,액젓,참기름,파,후추","간장,김,다진마늘,달걀,떡국떡,소고기,소금,액젓,참기름,파",,"마늘,멸치,후추","정수물, 떡국떡, 소고기, 대파, 국간장, 멸치액젓, 꽃소금, 간마늘, 참기름, 달걀, 김, 후추가루","정수물, 후추가루",,"소고기 떡국 좋아하시는 분들 많죠?
나이보다 떡국 많이 먹는 분들~
그분들을 위해서 진짜 쉬운 방법 알려드릴게요! 

[ 소고기떡국 ] 2인분 기준

[ 재료 ]

정수물 1.5L
떡국떡 4컵(400g)
소고기(불고기용) 약1컵(115g)
대파 약1컵(53g)
국간장 약2큰술(16g)
멸치액젓 1큰술(8g)
꽃소금 깎아서 1큰술(6g)
간마늘 1/2큰술(10g)
참기름 1큰술(7g)
달걀 1개
고명용 김 약간
후추가루 약간

[ 만드는 법 ]

1. 떡은 흐르는 물에 헹군 후 물에 담가 준비한다.
2. 불고기용 소고기는 두께 2cm 폭으로 잘라 준비한다.
3. 대파는 두께 0.3cm로 송송 썰어 준비한다.
4. 달걀을 그릇에 깨트려 가볍게 풀어 준비한다.
5. 냄비에 참기름을 두른 후 소고기를 넣고 중 불에서 고기에 붙어있는 지방이 녹을 때 까지 볶는다.
6. 고기가 익으면 멸치액젓을 넣고 볶은 후 정수물을 넣고 강 불에 끓인다.
   *멸치액젓을 볶을 때 넣으면 고기에 간이 배어 "
1573,[백종원 시장이 되다_예산 28화] 저 이러면 섭섭해요😭 예산시장 연말결산 (절망ver),youtube(인플루언서),https://www.youtube.com/watch?v=nSmfP4N7-Pw,N,,,,,,,,"#백종원 #백종원시장이되다 #예산

2023년 1월 9일,
설렘 반 걱정 반으로 시작한 예산시장프로젝트~
어느새 벌써 일년이 됐네요..
주마등처럼 지나가는 예산시장의 지난 1년을 
든든한 저희 직원들과 함께 정리해 봤습니다. 

이제는 말할 수 있다!
직원들의 선 넘는(?) 폭로가 난무하는
연말결산 절망편~
과연, 어떤 이야기가 나올까요?

_
00:00 인트로
00:55 예산시장의 근황은..💌
02:45 벌써 1년... 재계약 논의..?!
05:04 서운해요 정말로
09:36 장터광장의 재탄생?✨
10:46 예산시장만.. 바뀌나요?😥
11:48 희 희망 아니었어?
12:39 🍪영상"
1575,[배고파_이스탄불_EP.03] 튀르키예에선 겨울에 오작바시 먹습니다,youtube(인플루언서),https://www.youtube.com/watch?v=7LpLM8NSA5U,N,,,,,,,,"추워지면 더 맛있는 음식이 뭐다? 바로 오작바시입니다!

저도 이스탄불 와서 처음 먹어보는데
화덕 앞에서 셰프랑 대화하면서 따뜻하게 즐기는 거래요!
현지인과 튀르키예어로 대화...?! 뭐 그냥 맛있게 먹는 게 대화죠~😀

○ 가게 정보
-  Adana Ocakbasi
주소: Bozkurt, No:2, Baysungur Sk

#백종원 #배고파 #이스탄불 #오작바시"
1534,라면으로 만드는 들기름 막국수! 5분이면 끝!,youtube(인플루언서),https://www.youtube.com/watch?v=wTtHP5qFOio,Y,"들기름,들깨,들깨가루,라면,라면사리,라면스프,면,사리면,쪽파,파래","간장,들기름,라면사리,설탕,쪽파","간장,설탕","들깨,들깨가루,라면,라면스프,면,사리면,파래","정수물, 라면사리, 구운 파래김, 탈피들깨가루, 쪽파, 국간장, 황설탕, 들기름","정수물, 구운 파래김, 탈피들깨가루",,"[협찬고지] 본 영상은 ""식품의약품안전처""의 지원으로 제작되었습니다.
요즘 많이 더우시죠? 저는 더울 때면 '들기름 막국수'가 땡기더라구요.
혹시나 팀원분들 집에서 간단하게 따라 하면 좋을 것 같아서 '라면 사리'로 만든 '들기름 막라면' 레시피 공유해 드려요!

저번에 나갔던 '김라면'이랑 다르게 라면스프를 안 넣은 버전입니다.

별거 없는데 5분 만에 간편하게 만들어 먹으니 좋더라고요.
팀원분들도 '들기름 막라면' 한 그릇 어떠세요?

*들기름 막국수 (들기름 막라면)

[레시피]
들기름 막라면 (1인분)
[재료]
정수물 500ml
라면사리 1봉
구운 파래김 2장 (4g)
탈피들깨가루 약 1/3큰술 (3g)
쪽파 약간 (5g) 
[양념장 재료]
국간장 1큰술 (10g)
황설탕 약1/4큰술 (3g)
들기름 약 2와 1/2큰술 (17g) 
[만드는 법]
1. 볼에 국간장, 황설탕, 들기름을 넣고 설탕이 녹을 정도로 섞어준다. 
Tip. 국간장 대신 진간장 사용시 2/3큰술에 설탕 양"
1590,[배고파_홍콩_EP.04] 백종원 제작진은 이렇게 회식합니다,youtube(인플루언서),https://www.youtube.com/watch?v=rkSdmt1IFWo,N,,,,,,,,"홍콩에서 고생한 우리 제작진들이랑 회식했어요~
메뉴가 1개, 2개…… 아휴 몇 개인지 세다 회식 끝나요!
제작진은 몇 명이냐고요? 그건 묻지 마세요…
아주 눈탱이 제대로 맞아주고 왔습니다!

○ 가게 정보
   - 陽光餐廳(Yeung Kong Restaurant)
   주소: 120 Tam Kung Rd, Ma Tau Chung, 홍콩

#백종원 #배고파 #홍콩 #회식"
1578,[배고파_이스탄불_EP.02] 어나더레벨 카이막을 만났습니다,youtube(인플루언서),https://www.youtube.com/watch?v=O7lPeplX4d0,N,,,,,,,,"정말 오랫동안 기다렸습니다
이스탄불의 찐! 카이막을 먹고 싶어서
오는 내내 얼마나 설렜는지… 😚
아 안 되겠다 군침 돌아서 일단 먹고 시작할게요~

○ 가게 정보
- Kıztaşı Muhallebicisi
주소: İskenderpaşa, Sofular Cd. No:51/A

[음악 출처]
🎵Music provided by 브금대통령 
🎵Track : How to Tame a Wyvern - https://youtu.be/U4O-q5EUJa0
🎵Track : Waltz for Golden Retriever - https://youtu.be/uySw78v2ZR0
🎵Track : Mukbang - https://youtu.be/NL4XUKWzXvY
🎵Track : 개껌 발견 -  https://youtu.be/ddHPZ_Ys0Sc
🎵Track : Simple Hawaii - https://youtu.be/3_lPJ1COT38
🎵Track : 주말엔 낮잠이지 -  https://youtu."
1576,[축지법 EP.10_예산글로벌푸드챔피언십요리대회] 이젠 심사천재로 거듭나볼게요 (feat. 팜유왕자),youtube(인플루언서),https://www.youtube.com/watch?v=i1zsjfJJNL0,ERROR,,,,,,,HTTP 429,"#백종원 #요리대회 #축지법 
*본 영상은 예산군 지원을 받아 제작되었습니다.

올해로 2회를 맞은 예산 글로벌푸드 챔피언십 요리대회! 
지역 특산물을 알리는데 사실... 요리대회만한 게 없습니다~

그런데...! 2회만에 규모가 엄청나졌습니다.
참가팀도 2배! 품격도 2배! 상금도 2배 이상으로 업그레이드~!
이제는 외식업계에서도 주목하는 요리대회랍니다🤭

요리대회를 빛내줄 특별심사위원으로 
장사천재 팀의 이장우 씨까지 모셨는데요~
과연 이장우 씨는 심사천재로 거듭날 수 있을까요?

_
00:00 인트로
02:10 삼국축제도 살짝 맛보실래요?😋
05:12 요리대회 준비해요! GRWM!
06:39 아니 귀한 곳에 귀한 분이...?
07:47 요리대회 시작합니다!💪
17:00 팬미팅😘
20:20 요리대회 출품작 만나보실까요?!
24:07 과연... 상금의 주인공은?!💸"
1579,[배고파_이스탄불_EP.01] 이걸 먹어야 이스탄불에 온 겁니다,youtube(인플루언서),https://www.youtube.com/watch?v=dC-18ksPWzQ,ERROR,,,,,,,HTTP 429,"비행기 내리자마자 가장 먹고 싶었습니다
코코레치 먹으면 제 몸이 아 여기 이스탄불이다!!
재빠르게 적응하거든요~ 아무리 생각해도
저는 전생에 이스탄불 사람이었을지도…

○ 가게 정보
- Çengelköy Kokoreççisi

주소: Çengelköy Mahallesi Çengelköy Caddesi 15/C Üsküdar, İstanbul


#백종원 #배고파 #이스탄불 #코코레치"
1583,명절 음식 소고기 육전으로 끝내 드립니다,youtube(인플루언서),https://www.youtube.com/watch?v=J4qwXDjduQw,ERROR,"간장,고추,달걀,등심,밀가루,소고기,소금,식용유,식초,후추","간장,고추,달걀,등심,밀가루,소고기,소금,식용유,식초,후추",,,,,HTTP 429,"명절에 이거 하나면 용돈? 필요 없습니다
가족끼리 둘러앉아 육전 한 점씩 주거니 받거니 하면
우애 생기는 건 일도 아니에요! 우리 가족 최고~
외치게 하는 소고기 육전, 제가 간단하게 알려드릴게요!

[ 재료 ]
*육전
소고기슬라이스(목등심) 3장(약300g)
밀가루 약1컵(140g)
식용유 3큰술(21g)
달걀 3개
맛소금 약간(2g)
후추가루 약간

*초간장
식초 2큰술(16g)
진간장 1큰술(10g)
굵은고추가루 약1/3큰술(3g)

[ 만드는 법 ]
1. 넓은 접시나 쟁반에 소고기를 한 장씩 올리고 맛소금, 후추를 뿌려 밑간한다.
  *밀가루가 없을 경우 부침가루, 튀김가루, 전분가루 등을 사용해도 좋다.
  *밀가루 대신 부침가루나 튀김가루를 사용 할 경우 밑 간을 하지 않아도 된다.
2. 달걀은 깊은 볼에 깨트려 넣고 알끈을 잘 풀어 섞는다.
3. 넓은 쟁반에 밀가루, 달걀물을 각각 담아 준비한다.
4. 프라이팬을 중 불에 올리고 식용유를 둘러 넣고 예열한다.
5. 밑 간"
1586,[배고파_방콕_EP.03] 뿌팟퐁커리 이런 비주얼은 태어나서 처음 봅니다,youtube(인플루언서),https://www.youtube.com/watch?v=dqvMsds3ITY,ERROR,,,,,,,HTTP 429,"이런 뿌팟퐁커리 저는 처음 봐요!
현지인 맛집이라고 소개받아 온 건데...
속는 셈 치고 한 입 먹어볼게요~ (냠냠)
아... 이 집은 무조건 곱빼기 시켜야겠다...!

○ 가게 정보
- Chula 50 Kitchen
주소: 262 ซ. จุฬาลงกรณ์ 50 Wang Mai, Pathum Wan, Bangkok 10330

#백종원 #배고파 #방콕 #뿌팟퐁커리"
1591,네팔렘 ‘밥장사’ 지금 성역으로 떠납니다.,youtube(인플루언서),https://www.youtube.com/watch?v=1hPgSdA9YxA,ERROR,,,,,,,HTTP 429,"디아블로4 가 나온다는데 제가 가만히 있을 수 없죠?
디아블로4 Coming Soon!
빨간 물약 Coming Soon!

#백종원 #디아블로 #빽다방"
1592,[백종원의 님아 그 시장을 가오_EP.25_양구] “이렇게 퍼주면 뭐가 남아요?” 장담하건대 웬만해선 한 그릇 다 못 먹습니다. 산더미처럼 퍼주고 손님 남기는 육개장집!,youtube(인플루언서),https://www.youtube.com/watch?v=iPLW-aOdq6I,ERROR,,,,,,,HTTP 429,"사장님! 이러면 도대체 뭐가 남아요?!
뚝배기보다 위로 솟은 육개장의 자태 좀 보세요!
분명 열심히 먹은 거 같은데 왜 아직도 한 그릇이죠...?
소화 시키려면 양구에서 하루 더 자고 가야겠는데요?

“님아 육개장 먹으러 백종원 시장 가오”

[음악 출처]
7분 44초
🎵Music provided by 브금대통령
🎵Track : Cherry Blossom Road - https://youtu.be/ccWVFbE1Zu0

13분 15초
🎵Music provided by 브금대통령
🎵Track : Make Love Not War - https://youtu.be/yJTBSYm7FpE

#백종원 #님아그시장을가오 #육개장 #양구 #시장"
1587,[배고파_방콕_EP.01] 방콕에 오면 가장 먼저 가야 합니다,youtube(인플루언서),https://www.youtube.com/watch?v=z0chU7R6eS4,ERROR,,,,,,,HTTP 429,"방콕 와서 뭐 먹어야 할지 모르겠다고요?
다른 건 모르겠고 팟카파오무쌉은 꼭 한번 먹어보세요!
딱 한 입 먹는 순간 “아…” 하면서
내가 방콕에 왔구나 할 거예요~ 저 믿죠!?

○ 가게 정보
- ก๋วยเตี๋ยวไข่ย้อนยุค
주소: 1448/19 อาคารแอล4ชั้น1ห้องแอล111

#백종원 #배고파 #방콕 #팟카파오무쌉"
1607,[백종원 시장이 되다_예산 2화] 이거슨... 악몽인가... 길몽인가...! 예산 시장을 감싼 불길한 기운...!💦,youtube(인플루언서),https://www.youtube.com/watch?v=S2qHKuB1_HA,N,,,,,,,,"#백종원 #예산 #백종원예산 

제 꿈이었던 예산 시장!
응답하라 먹거리가 가득했던 
그 때 그 시절 그 시장~ 

꼭 그렇게 레트로함을 유지하고 싶었던 시장이 
뭔가가 잘못되기 시작했습니다. 

원하던 분위기는 사라지고 없어지고.. 
상인들의 불안과 불만은 높아만 가고... 

하지만
중요한 건 꺾이지 않는 마음!! 
LG전자에서 도움의 손길과 BTS 진의 응원으로 
조금씩 저의 꿈은 이루어지고 있습니다~

시장 살리기 프로젝트!
시장이 되고자 하는 저의 꿈을
팀원 여러분들도 함께 응원해주세요!

_
00:00 인트로
01:03 악몽인가? 길몽인가?
03:15 공사 하지마!?
06:10 과거로 돌아가자!
07:24 대형 전광판 입장✨
08:31 공사도 마무리!
10:31 BTS 진의 등장!
12:02 말하지 못한 꿈...
12:35 다음 주!"
1593,[백종원 시장이 되다_예산 18화] 이 영상을 보는 당신은 지금 예산시장의 낙원 약과가 먹고 싶다...🌀 약과라이팅의 시작💫,youtube(인플루언서),https://www.youtube.com/watch?v=3Gc2NiekupU,Y,"만두,밀가루,약과,이스트,페스츄리,페이스트",밀가루,,"만두,약과,이스트,페스츄리,페이스트",밀가루,,,"#백종원 #백종원시장이되다 #예산

예산상설시장 새로운 사장님들에게 찾아온 선물..
그리고 기존 매장 사장님들에 도착한 의문의 택배..

눈물과 뿌듯함 그리고 감동이 휘몰아치는 예산상설시장~
과연, 선물과 택배의 정체는?!!

그런데...
재개장이 코앞인데 아직도 개발이 안끝난 메뉴가 있다?!!
이것은 약과인가~ 페이스트리인가~
개발 과정에 들어간 밀가루 양만 150kg
반죽하고, 튀기고, 반죽하고, 튀기고, 반죽하고, 튀기고
약과 지옥이 시작됐다!!

예산시장 최고의 난제를 풀어라!
특별한 '약과'를 위한 험난한 여정
함께 해주시겠어요~

_
00:00 인트로
00:38 신규 창업자에게 찾아온 선물🎁
02:45 기존 사장님들의 식약처 위생등급 도전!
06:45 덕산 만두의 탄생!
08:08 아직 풀리지 않은 난제가 있다
09:06 약과 1차 테스트!
10:30 약과 2차 테스트...!?
12:02 약과가 완성은 됐으나...😥
13:44 재개장 D-1
14:18 특별히 모셨습니다✨
"
